id,name,address,raw_description,review_snippets,scraped_amenities,scraped_reviews
6004509f-96f3-4f27-b0ef-a6a6e137293b,"ホテル プルミエ","東京都豊島区池袋2-46-6","","null","",""
0fd5455b-6106-4067-8619-41e38cebf5b5,"ホテル  ミュー","東京都台東区花川戸2-14-2","","null","",""
95a7155e-39cc-4547-8757-e2ed82b531d0,"HOTEL ZEROⅢ (ホテル ゼロ スリー)","東京都渋谷区円山町2-15","","null","",""
513ef1e1-358e-405a-b166-3ce1b726969c,"ホテル クイーン 池袋","東京都豊島区池袋1-4-6","","null","",""
b18e4e9c-28ef-4c59-b7bf-15f968b0f8ae,"HOTEL WILL BAY CITY 葛西 (ウィルベイシティ葛西)","東京都江戸川区西葛西1-11-31","","null","",""
c0101503-1afe-4a19-9aa0-6a17b98a39b6,"HOTEL SPERANZA (ホテル スペランザ)","東京都豊島区池袋1-3-15","","null","",""
8c62727b-d089-4f2e-875d-667fdeaccef6,"HOTEL if (ホテル イフ)","東京都渋谷区道玄坂2-20-14","","null","",""
862be3af-75e7-49e7-85a1-2eee0741a17d,"HOTEL SERA Apio (ホテル セラアピオ)","東京都台東区根岸1-5-23","","null","",""
81f2365a-5d65-47cc-98a0-f1cca28cd942,"HOTEL KARUTA 赤坂 (ホテル カルタ 赤坂)","東京都港区赤坂2-13-16","","null","",""
bfd6e247-a0f2-4d5a-b420-749c5b5f9569,"HOTEL i (ホテル アイ)","東京都新宿区歌舞伎町1-13-4","","null","",""
bb125391-8941-46b4-8eea-8352835dc03e,"LUSSO CROCE URBAN HOTEL (ルッソ クローチェ アーバン ホテル) / 横浜市中区","神奈川県横浜市中区松影町1-3-9","","null","",""
3aef156c-d79a-4c61-9690-3cd0fc58756e,"ホテル マリア","群馬県前橋市川原町2丁目31-8","","null","",""
51a51904-cf45-452f-8936-20b83252cd7f,"マドンナPART2","長野県北佐久郡御代田町馬瀬口1597-14","","null","",""
453a6eed-1949-46ae-ac1f-fb39a0ea356b,"ホテル ターザン","群馬県高崎市緑町1-3-5","","null","",""
468562b9-de88-4c51-a4ec-f413804cc3bd,"愛花夢 (アイカム)","群馬県北群馬郡吉岡町上野田3376","","null","",""
d5c975a4-4065-45a9-8b26-33ee8dddbcc9,"ホテル みやぎ","群馬県前橋市柏倉町2637","","null","",""
7466ba60-52de-4c67-b0c4-77b637daaeaf,"ホテル ヨコハマ","群馬県高崎市石原町1873-1","","null","",""
95904247-a2c8-4b6b-9574-48b28b0cd619,"セーラ 赤堀","群馬県伊勢崎市赤堀町曲沢362-1","","null","",""
27f67034-c87d-4441-9472-1bfde43d838c,"ホテル レオン","群馬県前橋市柏倉町1876-36","","null","",""
f4a29370-c99c-4880-adf4-3d322f6f801c,"ホテル ハワイ","群馬県太田市東新町75","","null","",""
49a427c3-a39e-4a09-9713-58d3561c92c3,"ホテル キューピット","群馬県邑楽郡邑楽町中野3375","","null","",""
876bbd9d-b2a2-4864-93ad-8d751319ce3f,"ホテル エレガンス","群馬県藤岡市中島410","","null","",""
c7560c93-8b75-44c7-b424-b173aa04e4fb,"ホテル リラ","群馬県高崎市片岡町3-2143-1","","null","",""
24a4b12a-b80f-432b-b13d-74cbaccbdc1b,"ホテル ビーナス","群馬県太田市東新町74","","null","",""
5a4e4a49-2ebf-47a2-a145-b3c4901c44dd,"HOTEL SEINE (ホテル セーヌ)","群馬県伊勢崎市柴町1201-1","","null","",""
69004ae1-3a3a-45ea-840f-506d7d3e437b,"ホテル ウインド","群馬県伊勢崎市宮子町3440-1","","null","",""
f7d75fc6-8a26-46b2-bf7c-9c1171296de2,"ホテル アイネランド","群馬県伊勢崎市曲沢町187","","null","",""
830e677c-334f-4cc0-bea9-637b4fcba9b2,"ホテル 艶 安中店 (ホテル エン安中店)","群馬県安中市原市591-2","","null","",""
192fa3ec-55d6-4492-a3f7-445b7ad213fd,"HOTERU RYU (ホテル リュウ)","群馬県太田市龍舞町368","","null","",""
8a49aa14-cb66-45d0-ba3b-334c4941086f,"ホテル ピュアゲート 伊勢崎","群馬県伊勢崎市西小保方町324","","null","",""
c7062469-5176-4392-a703-a6632afed682,"ハイビスカス 高崎店","群馬県高崎市八幡町870-1","","null","",""
95589bbd-affd-47c9-9a1a-49477dae716d,"ホテル カーサ","群馬県太田市東金井町74-4","","null","",""
acd24851-6ce9-4b0e-8ad7-6243f2ca0f1c,"ホテル カリヴィアン","群馬県高崎市飯塚町335-10","","null","",""
abccb31d-f96f-4eb3-8220-10f11d0312f5,"HOTEL LE CLUB LALA(ホテル ル・クラブ・ララ)","福岡県北九州市八幡西区陣原2-16-18","","null","",""
046be3f9-8f35-4c8a-8272-1c88ce613563,"HOTEL ATLANTIS 町田店 (ホテル アトランティス) 【Best Delight Group】","東京都町田市鶴間7-28-17","","null","",""
1f2de468-9214-42ef-96ff-ab9c9286d2a9,"ホテル ココデパームスリゾート＆ココデメール","大分県大分市西新地1-13-35","","null","",""
c980bc8a-ce29-4304-adc2-14e3f9c337d1,"HOTEL WILL URBAN 八王子 (ホテル ウィル アーバン 八王子)","東京都八王子市横山町10-20","","null","",""
f2b5c9a1-0f08-4c96-b010-aa0c1124364b,"ホテル  ビラセンメイ","東京都大田区蒲田4-22-7","","null","",""
0d925e2c-53d0-4f5e-ba12-7ba2dd3ccca8,"HOTEL deLALA (ホテル ドララ)","東京都小平市大沼町4-6-5","","null","",""
ba5f2c86-ce06-4517-8ebe-e350e48dc84e,"VILLA GIULIA 道玄坂 (ヴィラ ジュリア)","東京都渋谷区道玄坂2-27-8","","null","",""
ecd706a7-5de2-43b2-b6f4-08e4c68c7c1f,"HOTEL EDOYADO (ホテル エドヤド)","東京都台東区西浅草2-15-5","","null","",""
edefab21-8fd6-4f24-8bc0-c20ea9c3671d,"HOTEL プランタン","東京都文京区湯島3-22-9","","null","",""
b4b7ff5d-ab98-4b36-a1ae-abf5cd2c413e,"ルミネンホテル 蒲田","東京都大田区蒲田4-5-2","","null","",""
51e72173-60f2-43b4-b6c3-036dd5d42dee,"スターリゾート ハーズ (旧：プリメール)","神奈川県相模原市中央区富士見3-16-1","","null","",""
88f72cb5-6d76-4dc5-88ff-57bf3178bf14,"バニラリゾート 本庄児玉","埼玉県本庄市児玉町高関220-4","","null","",""
6b31cceb-7d59-42f8-a402-400cfc541514,"HOTEL PASADENA 11 (パサディナイレブン)","埼玉県さいたま市大宮区宮町4-22-1","","null","",""
fb5f3a72-cd1d-4819-985f-9127a797b7fe,"HOTEL B－IN アネックス","福岡県久留米市御井旗崎3-2-10","","null","",""
ce1b6450-181b-441b-b3c4-b3f9c14f3705,"SARA 八潮南インター(サラ ヤシオミナミインター)","埼玉県八潮市大曽根1440-1","","null","",""
20f8ea71-a310-4443-ae3f-9698b160c532,"HOTEL ELDIA 行田店 (ホテル エルディア) 【Best Delight Group】","埼玉県行田市持田2703-1","","null","",""
368db298-d25f-45c0-b7cd-1a1a50231489,"HOTEL Lios 川口店 (ホテル リオス 川口店)","埼玉県川口市北原台3-1-40","","null","",""
d612816b-f35f-4d42-bbdd-4d153f8968a7,"HOTEL SPA-Mu Riverside (スパム リバーサイド)","埼玉県深谷市荒川18","","null","",""
df256089-9c9c-4e47-9287-276e0cda1a63,"HOTEL W-PARTY (ホテル ダブリュー パーティー)","埼玉県川口市大字芝4486","","null","",""
c3f54851-c2f5-446d-b2dc-9c826805ea1a,"ホテル  クリスタル 1・2","東京都台東区根岸1-8-4","","null","",""
a8215219-f466-4c3c-8dda-62ece5698559,"Hotel Lisse 東松山 (ホテル リセ 東松山)","埼玉県東松山市石橋1328-1","","null","",""
f5e11b4b-addc-45da-b106-79f3bb5298e8,"HOTEL KID (ホテル キッド)","埼玉県春日部市中央1-22-5","","null","",""
8234b9b9-ba62-4206-97f6-574a06e0d348,"ホテル  ハイビスカス 八潮","埼玉県八潮市大曽根1458","","null","",""
bc82f1a6-4538-4461-a1e7-17fd70efe35e,"HOTEL  メモリー","埼玉県行田市藤間11-1","","null","",""
b475cf7a-b529-44f2-ad02-1116cdf608b2,"ホテル ブルジュア 久留米","福岡県久留米市御井旗崎3-1-5","","null","",""
1fd0e940-fd93-4220-97dd-56bdee864c29,"ホテル エリーゼマリオット","山形県鶴岡市下清水山田227-2","","null","",""
1ff66b17-8a26-49e9-b9f5-ce5b204b5b32,"ホテル アンジェリーク","千葉県千葉市中央区寒川町1-251","","null","",""
8f3d005e-1dd2-456f-9603-3c1b86e56ea0,"HOTEL XYZ福岡 (ホテル エックスワイジー 福岡)","福岡県福岡市中央区今泉1-9-1","","null","",""
24b8a05e-1675-4f9f-bd50-1618279162c6,"HOTEL F-1","福岡県中間市長津2-1-10","","null","",""
20b3e57f-813e-471b-87bb-c9d8fa4023c8,"AtoZ安曇野 ANNEX【AtoZ グループ】","長野県安曇野市豊科高家3792-1","","null","",""
25282cd2-5cd6-49d9-ae66-4262464c64e5,"ホテル リゾートインデイトス","山口県山口市黒川1-1","","null","",""
981494d7-56ae-4236-bb84-6426475874a7,"HOTEL ATAMI (ホテル アタミ)","東京都板橋区上板橋2-38-20","","null","",""
9dd1d169-7d3b-482c-9048-4f3fefef52be,"ザ・ウエスト","東京都八王子市中町6-8","","null","",""
f604fa7c-0ba1-427f-a2bf-090fa93bbaff,"ホテルヴィクトリアコート 関内","神奈川県横浜市中区福富町西通４−３","","null","",""
552d95f1-b254-4b41-a0fd-e85e8923306f,"WATER HOTEL S 国立 (ウォーターホテル エス国立)","東京都国立市谷保6丁目10-8","","null","",""
2520a549-6296-4b52-9062-26d1af5c4454,"HOTEL EVI TOWER (エヴィタワー)","埼玉県戸田市笹目5-1-3","","null","",""
84b460ca-af0b-4e28-96d8-ae72f0b9fdff,"HOTEL WILL CITY 浅草 ANNEX (ウィルシティ 浅草 アネックス)","東京都台東区西浅草2-2-14","","null","",""
5991a097-e736-4d7a-ab96-fb7ace025295,"Legend P-DOOR (レジェンド ピードア)","東京都台東区根岸2-5-3","","null","",""
aa7b0a8a-3af9-4e21-bbbc-405ff3cef3ab,"etoe sauna＆body communication (エトエサウナ＆ボディコミュニケーション)","東京都新宿区百人町2-20-24","","null","",""
b77b6b05-db32-4d1b-944e-486b43eb67a4,"GOLF 東名川崎店 / 川崎市宮前区","神奈川県川崎市宮前区犬蔵1-6-60","","null","",""
a446dd6f-8082-4e9f-ab50-9a925645e88e,"HOTEL GAO６(ホテル ガオシックス)","福岡県飯塚市平塚79","","null","",""
21a2a05b-6764-4532-917d-f2443a88cb60,"ホテル 太平洋 アネックス","高知県高知市長浜6030-7","","null","",""
110427b0-44f7-4e9a-a82f-2a075314af53,"ガラスの城","東京都江東区亀戸1-42-8","","null","",""
c30f24c7-ce22-4d5d-8532-71a67a74a4e7,"ホテル  フルフル","東京都立川市若葉町4-14-1","","null","",""
e6151b74-faba-4f49-850d-f50481da6025,"HOTEL ALL-INN G (オールインジー)","東京都豊島区南大塚2-43-9","","null","",""
c63266f7-bb11-4775-b3a1-ae37712e85c1,"HOTEL  JADE (ホテル ジェイド)","東京都豊島区池袋2-5-6","","null","",""
af9b8bff-03cf-4ffb-913e-c039c72fa336,"HOTEL J HOUSE 1 (ホテル ジェイハウスワン)","東京都昭島市福島町3-1-12","","null","",""
b8167e6d-575a-4816-a62e-371e8bb28042,"HOTEL BAMBOO GARDEN 錦糸町 (バンブーガーデン 錦糸町)","東京都墨田区江東橋4-14-1","","null","",""
6cf5ba1d-a80d-4d06-b691-f2d2283be709,"ホテル  ジャルディーノ 新宿","東京都新宿区歌舞伎町2-34-1","","null","",""
af87e19b-1e71-4b8c-bfd0-9e1b63ad8db3,"HOTEL KOTO 西新井 (ホテル コト 西新井)","東京都足立区西新井5-27-11","","null","",""
f2421737-ac21-4f2d-a7e2-c1ddeee43e69,"GRAND CARIBBEAN PRIVATE HOTEL (グランド カリビアン プライベート ホテル)","東京都東村山市恩多町2-44-3","","null","",""
21f45998-e91e-486f-b99f-0ebefc4d08a4,"HOTEL LUNA 香芝店 (ホテル ルナ) 【Best Delight Group】","奈良県香芝市平野363","","null","",""
21b98e55-90b5-46d1-be12-151ca04a3fcb,"HOTEL HERB (ホテル ハーブ)","愛媛県松山市吉藤5-897-1","","null","",""
96840e14-91a5-441d-af9e-6b786fc99e56,"ホテル 拾番館 (ホテル ジュウバンカン) / 横浜市中区","神奈川県横浜市中区宮川町3-88-1","","null","",""
80bffbc4-18fa-4ce6-8c05-345574311b39,"HOTEL Mitos (ホテル ミトス) / 厚木市","神奈川県厚木市岡田3-8-18","","null","",""
97096412-1400-4ec4-8ecf-980ba56754b9,"HOTEL G-Style (ホテル ジースタイル) ～旧:H-SEVEN～","東京都豊島区南大塚1-53-6","","null","",""
747bebd5-e8b6-4e8a-a414-ff650483489e,"HOTEL  STELLATE (ホテル ステラ―ト)","東京都新宿区歌舞伎町2-11-1","","null","",""
9bc23557-cc34-479f-ad88-91fb78cb0b22,"HOTEL LOTUS 池袋店 (ホテル ロータス) 【Best Delight Group】","東京都豊島区池袋1-3-14","","null","",""
9cb51ca1-427f-47df-9d83-fb6ffdf3b5dd,"HOTEL B-SIDE (ホテル ビーサイド)","東京都品川区西五反田1-11-4","","null","",""
23cea317-5ef4-4924-9a63-ef7f48a6ff44,"パルアネックス 宗像","福岡県宗像市王丸779","","null","",""
7df98600-3928-4383-9b71-46a5edd10160,"HOTEL  WORLD (ホテル  ワールド)","東京都豊島区池袋1-4-1","","null","",""
54c48270-8e57-4eef-a3b8-4cf10362e382,"遊楽膳 (ユウラクゼン)","東京都新宿区歌舞伎町2-6-14","","null","",""
2bc0e358-224f-4ac6-b98b-e0b7e58eb355,"HOTEL  ELL'S (ホテル エルス)","東京都豊島区池袋1-7-3","","null","",""
27badb97-9d2d-42bc-817f-fd51b087262c,"ホテル プルメリア青梅","東京都青梅市新町8-22-2","","null","",""
2719236d-43d2-4267-b3f8-fa3f71d1c40c,"ホテル100％ 7/7 平塚駅前キャッスル / 平塚市","神奈川県平塚市紅谷町14-12","","null","",""
228e453a-c9bc-4c86-9e90-b68739d76d5b,"ホテル ハッピースノーマン","徳島県名西郡石井町石井字城ノ内203-1","","null","",""
02c55acb-0176-4e9b-a59d-771cbbb6b00d,"TIARA Brun (ティアラ ブラン) / 大和市","神奈川県大和市大和東2-2-4","","null","",""
7d35337f-9d11-4c85-beb0-185573a0b284,"HOTEL 1987 新大久保","東京都新宿区百人町1-2-6","","null","",""
fb9d40c2-8a7a-442e-8eeb-6eaded7492b8,"HOTEL BRATTO STAY (ホテル ブラット ステイ)","東京都八王子市中町7-8","","null","",""
f4eaa8e5-e5f8-481d-8f77-acfdd9c7b917,"ホテル スマイル","東京都豊島区池袋2-51-3","","null","",""
73f6d8a9-4215-4232-9e52-fc1b2713beef,"ホテル プランタン","東京都台東区根岸1-7-5","","null","",""
e144e888-74f3-4ed2-9042-c6f48ba1ea84,"HOTEL XO 歌舞伎町 (ホテル エックスオー 歌舞伎町)","東京都新宿区歌舞伎町2-35-12","","null","",""
7b0e2957-4425-4d8b-9f83-85a13bd2d48c,"ホテル ウエスト","東京都品川区西五反田2-4-10","","null","",""
23edd5b8-7614-442a-b2bf-155b8c985043,"HOTEL BOTA (ホテル ボタ)","愛知県豊橋市新栄町鳥畷45","","null","",""
493718da-7a93-48d1-b0d2-666a2986bb35,"DESIGN HOTEL NOX (ホテル ノクス)","東京都品川区西五反田2-3-9","","null","",""
4939c224-e069-45d4-a612-95617989cb91,"宿屋  湯島御苑","東京都文京区湯島3-2-5","","null","",""
5a911ede-be00-4a14-a4f1-19551f620b7b,"HOTEL W-BAGUS (ホテル ダブリューバグース)","東京都新宿区歌舞伎町2-13-1","","null","",""
4c759af4-bdc6-4ac4-960a-471328005d2d,"HOTEL LUXE SHINAGAWA","東京都品川区西五反田2-5-5","","null","",""
368432a2-b9cc-4395-aa09-f2985a233f21,"HOTEL  LIRIO (ホテル リリオ)","東京都渋谷区円山町4-12","","null","",""
618a29f8-72ee-4faa-b645-f37d8add480d,"シンデレラ タイム","東京都葛飾区新小岩2-20-3","","null","",""
64b5d7ee-2ab7-476f-a0f7-870de66a66dd,"HOTEL CLAiRE (ホテル クレア)","東京都渋谷区道玄坂2-23-4","","null","",""
0a0b4cb3-8581-49d1-ba32-e0b1007969f2,"サザンクロス ホテル","東京都新宿区百人町1-11-26","","null","",""
23b2f184-7952-4b55-a539-7dc550bff034,"HOTEL GRASIA ASIAN RESORT (ホテル グラシア アジアンリゾート)","群馬県伊勢崎市曲沢町184-1","","null","",""
24518e69-e487-4f63-8a37-39c36e148945,"ホテル 迎賓館","宮城県仙台市泉区市名坂字南前49-1","","null","",""
f46fb5d2-eded-4632-89ed-377edaf9b928,"HOTEL COLORFUL P&A SHINJUKU","東京都新宿区歌舞伎町2-45-10","","null","",""
a77fd1ca-b70a-42a2-8ebd-f8b6a507e6a7,"HOTEL Te MOANA OTSUKA (ホテル モアナ オオツカ)","東京都豊島区北大塚2-5-3","","null","",""
2607ce56-0140-4ce1-a062-342a2b817d85,"ホテル  バレンタイン","鳥取県鳥取市河原町片山335-3","","null","",""
524f4055-24fc-4fce-9ccb-edadd66a4ae1,"ホテル このゆびとまれ ANNEX","徳島県徳島市川内町旭野119-1","","null","",""
a274b63f-d616-4a8f-a279-8906e0e0e670,"ホテル DUO-M/DUO-F (ホテル デュオエム/デュオエフ)","福岡県福岡市中央区那の津3-2-20","","null","",""
6215becf-d2d3-445e-b896-e6c08bcd11e7,"HOTEL I/S (ホテル アイエス)","神奈川県横浜市中区松影町1-2-5","","null","",""
12176a27-9692-41fb-ae97-06c33463d3e7,"ラブホテル 101（福岡）","日本、〒811-1211 福岡県那珂川市今光６丁目１２−１","","null","",""
dbc904e5-83c6-41e3-91a3-e8e7b8819106,"ホテル ＆MAX","福岡県福岡市中央区春吉2-4-17","","null","",""
2617a523-388c-42e7-8432-8cf20beefac4,"HOTEL COSTA RESORT 大宮 (ホテル コスタリゾート 大宮)","埼玉県さいたま市北区日進町3-671-1","","null","",""
595fdbe2-c805-40e0-8baa-be629d9782fa,"HOTEL BRILLIO (ホテル ブリリオ)","群馬県伊勢崎市境上渕名975-13","","null","",""
31eb523b-2b81-453f-b951-7e8884a56616,"ホテル 花やかた","群馬県北群馬郡吉岡町大字上野田3345-4","","null","",""
a1c9567b-a536-40b6-bf62-8066164c29cf,"HOTEL COCO","日本、〒810-0021 福岡県福岡市中央区今泉１丁目２２−１４ KOKO HOTEL福岡天神 1F","","null","",""
484f8e71-084f-4a3f-ab6a-e312e7f87b0d,"HOTEL THE HOTEL","日本、〒160-0021 東京都新宿区歌舞伎町２丁目１２−１０","","null","",""
e90e7185-ae5a-485d-93a2-b56b99b1a8c4,"ホテル イルパラッツォ","日本、〒810-0003 福岡県福岡市中央区春吉３丁目１３−１","","null","",""
c8a640c1-ddff-45bd-9d68-82371a39f726,"HOTEL REX 福岡","日本、〒874-0925 大分県別府市若草町１３−２ Rex Hotel 別府","","null","",""
3d8b79fc-af5d-4256-ac49-fa8ef9192d8c,"ホテル ヴェニス","群馬県桐生市菱町1-702","","null","",""
29945cd9-52a2-4e24-bb80-ff271b0372a1,"ホテル 千景 (ホテル センケイ)","群馬県邑楽郡邑楽町篠塚1623-205","","null","",""
e7988961-2cc7-40c6-8c10-a73d4d58c028,"セーラ 伊勢崎","群馬県伊勢崎市境上渕名928","","null","",""
4b307caf-9c18-4283-aa71-e6fc317643a5,"ホテル ウォーターバリ 伊勢崎","群馬県伊勢崎市境上渕名975-17","","null","",""
26b74546-3f94-4107-8000-f0425ca0a958,"HOTEL ripples (ホテル リプル)","北海道函館市大森町18-9","","null","",""
40f423e9-ef84-492c-9f55-6f62a8668c62,"ホテル シャトーデュオ","群馬県高崎市鼻高町1285-2","","null","",""
c14bd993-c430-4824-b070-bdb66b1c0902,"ホテル 和楽","群馬県渋川市半田1911-1","","null","",""
6a8c059b-d6fc-4eba-a39c-d9880df84582,"Hotel Bireiz（ビレイズ）","群馬県前橋市三俣町2-35-9","","null","",""
b46ca65f-2e4f-40c1-b5a3-7c811297b340,"ホテル シカレ","群馬県藤岡市岡之郷1159-3","","null","",""
792e1e95-8ccb-4c68-bc9b-f4ca3513e6de,"HOTEL LAFORET","日本、〒325-0301 栃木県那須郡那須町湯本２０６−９５９","","null","",""
77f12546-4370-480b-97fd-bb06ea2ee9d4,"ホテル X (ホテル エックス)","東京都豊島区池袋1-3-16","","null","",""
64866c14-7821-4a6f-8946-0dc249679bdd,"HOTEL OREO","日本、〒591-8041 大阪府堺市北区東雲東町４丁６−１５","","null","",""
5ab871f9-9271-4817-be85-900f85c82914,"ホテルARIA横浜関内","横浜市中区翁町1-3-4","","null","",""
98e0a0cf-d910-42fa-b0ab-93093274e906,"HOTEL Z (ホテル ゼット)【SLPホテルズ】","福岡県北九州市八幡西区樋口町2-16","","null","",""
02318149-cdb9-4bb1-99b5-229e8d2748bc,"ホテル  モナコ","東京都新宿区百人町1-4-25","","null","",""
ffcd2f92-39e9-43cc-bf69-0d2c09c0ae0a,"HOTEL ME","日本、〒810-0003 福岡県福岡市中央区春吉２丁目１６−１９","","null","",""
6244d387-321c-4c4f-bcc5-b0fe7670c21e,"HOTEL LUNA","日本、〒838-0106 福岡県小郡市三沢８４８−８","","null","",""
d4cbca9b-8a34-4fdc-af48-5d7f96d26e2a,"HOTEL SOL","日本、〒810-0071 福岡県福岡市中央区那の津３丁目１５−９","","null","",""
e557c49d-1781-4ff5-95aa-702ed537be61,"ホテル 雅","日本、〒811-0213 福岡県福岡市東区和白丘２丁目３−１","","null","",""
35ab5ede-9942-4a7c-b8eb-7573f826496e,"ホテル  サンマリン","東京都新宿区百人町2-17-3","","null","",""
0244422e-6a95-40b7-b94d-70a60f09b13a,"HOTEL  SIRENE (ホテル シレーヌ)","東京都足立区千住旭町1-6","","null","",""
0852b702-2870-4277-8d1b-cc268299379c,"HOTEL Prestige (ホテル プレステージ)","東京都荒川区西日暮里5-14-8","","null","",""
98f9ef5c-c092-47d7-9624-c58fcac45126,"ホテル アラウダリゾート国立","東京都国立市谷保6-17-4","","null","",""
bdd42ded-2ee0-491a-bde0-ce303d62d407,"HOTEL LISTO (ホテル リスト)","東京都新宿区歌舞伎町2-36-1","","null","",""
a78da278-994a-4f90-9a23-2c0fef49b0ba,"HOTEL RAMSES CLUB (ホテル ラムセスクラブ)","東京都豊島区東池袋1-38-6","","null","",""
722c2ba8-13eb-41cf-a41d-6e3b8032091c,"アップル  ホテル","東京都八王子市左入町921-1","","null","",""
605dcb8a-004b-401e-9d74-cdc8999f3e2e,"HOTEL AKAIKUTSU / 横浜市中区","神奈川県横浜市中区山下町105","","null","",""
472a2347-e88d-4469-b256-620af7984c90,"HOTEL  AIM (ホテル アイム)","東京都新宿区新宿3-8-2","","null","",""
e878aebe-9098-489c-8545-7f1c08428579,"HOTEL SKY","日本、〒812-0038 福岡県福岡市博多区祇園町４−７３","","null","",""
72079912-8349-44f2-933a-ce37d7b691e0,"DESIGN HOTEL IROHA 六本木 (デザイン ホテル イロハ)","東京都港区六本木7-20-7","","null","",""
08eda856-de6b-488e-805f-52aab77faed6,"ホテル 禅","日本、〒102-8578 東京都千代田区紀尾井町４−１ ホテルニューオータニ ザ・メイン 11＆12階","","null","",""
24ec5e45-21c0-4ea1-9518-e24dc11f06f2,"HOTEL BIX (ホテル ビックス)","東京都品川区東五反田1-16-4","","null","",""
6bb81f2e-a0d4-43ed-b4ac-b208907ba9a7,"ホテル 彩","日本、〒810-0005 福岡県福岡市中央区清川３丁目３２−１７","","null","",""
ba9e70d8-7a39-42c6-8903-dcf2697ebe3c,"SALA","日本、〒222-0033 神奈川県横浜市港北区新横浜１丁目１８−５","","null","",""
7a3e7070-a49a-4212-bcb6-b425ec2c09ad,"ホテル ラブ ジュエル 小倉","福岡県北九州市小倉南区上曽根新町2-18","","null","",""
075a9493-c22c-41f9-9d9f-c86e5936c6de,"HOTEL ZEN 港北","日本、〒224-0042 神奈川県横浜市都筑区大熊町５００−１","","null","",""
e44aee73-a8a4-42eb-8eb1-9806638744fd,"HOTEL ZEN RIKYU 横浜町田","日本、〒241-0802 神奈川県横浜市旭区上川井町２４５４−３","","null","",""
d07ebe9b-1ec7-45ea-9f21-96d258953eb1,"HOTEL ZEN 横浜羽沢","日本、〒221-0865 神奈川県横浜市神奈川区片倉２丁目５９−１０ ホテル ゼン 横浜羽沢","","null","",""
9abe148a-ed1b-47ef-aade-6eb279476cd0,"Will Base 鶴見","日本、〒230-0046 神奈川県横浜市鶴見区小野町３７−６","","null","",""
680add16-c7c8-4547-9fde-fd1e4d6d0432,"HOTEL LIBERTY","日本、〒400-0104 山梨県甲斐市龍地４７５１−７","","null","",""
275df24d-1d93-4c73-bf7c-1d52ed2be761,"ホテル サル・デ・バーン","大阪府大阪市北区曽根崎2-5-26","","null","",""
2768a94a-3187-45e8-9d13-01493d7c78b0,"ホテル パシオンリゾート","福島県福島市陣場町2-14","","null","",""
7117f616-8f9a-4f30-add7-969973280568,"HOTEL HEAVEN","日本、〒230-0061 神奈川県横浜市鶴見区佃野町９−２２","","null","",""
dab4e42d-595d-4a38-9af5-5e8187057262,"HOTEL GRAND CHARIOT","東京都新宿区歌舞伎町2-6-1","","null","",""
3e061336-eb20-4909-b473-b4adaf5cd5ae,"Hotel  Eastern (ホテル イースタン)","東京都渋谷区道玄坂2-21-4","","null","",""
4dcbc035-3a90-493f-8114-77a49810fd6a,"HOTEL SENSE 東京","東京都新宿区歌舞伎町2-6-3","","null","",""
55139bf8-8715-49cf-a384-b6b6f7986285,"HOTEL  ペガサス","東京都文京区湯島3-43-2","","null","",""
1d8cc10b-01f6-4f24-94d3-081658b32594,"Hotel Mitsuru (ホテル ミツル)","東京都青梅市河辺町6-16-8","","null","",""
d70ad9cd-7bd3-48e3-8b97-0975a9ee13ab,"ホテル ベネチアン","東京都渋谷区円山町1-16","","null","",""
424b8666-d00c-4e34-8eff-b62aece205a0,"HOTEL SK PLAZA (ホテル エスケープラザ)","東京都渋谷区道玄坂1-17-9","","null","",""
fd9d59d8-e3ae-4ea6-a335-7c3092e1e191,"HOTEL 1.10.1 (ホテル ワンテンワン)","東京都渋谷区恵比寿南1-10-1","","null","",""
aeda569a-7bde-4465-8a4e-8aea81e36199,"HOTEL  SCHALL (シャール)","東京都台東区根岸1-3-9","","null","",""
c6d1b4ec-9ed7-46be-a44f-924c1c99e2bf,"HOTEL sugar (ホテル シュガー)","東京都台東区根岸2-3-11","","null","",""
abb8e307-27b6-4f84-aa4a-09bdd9027f59,"HOTEL FAVUER (ホテル ファヴール)","東京都渋谷区円山町10-8","","null","",""
665f1675-bf64-4435-94e5-d40b385ed2ef,"HOTEL AREAS 渋谷 (エリアス渋谷)","東京都渋谷区円山町1-14","","null","",""
94109eb4-88a4-4179-88c1-4afd5f01eb11,"Bali Thai Hotel&Resort 福生店 (バリタイホテル アンドリゾート福生店)","東京都福生市福生876-1","","null","",""
c8316182-42ba-41c7-bf00-3c17b58e4988,"HOTEL Monbijou (ホテル モンビジュ)","東京都新宿区百人町1-8-15","","null","",""
19b20547-7377-4ee5-9704-9068edaf801a,"HOTEL AZ（ホテル アズ）","千葉県木更津市高柳1487","","null","",""
98c291d2-5084-40aa-90ca-4997eec89b70,"NUDA by H-SEVEN (ヌーダ バイ エイチセブン) / 横浜市中区","神奈川県横浜市中区宮川町2-23-2","","null","",""
276c9315-1fa4-41e5-bce9-68e4b6200a64,"ホテル ひこうせん","鳥取県東伯郡湯梨浜町別所712-2","","null","",""
6e9fb33f-c511-4543-9221-4f82e4f4b3d2,"ホテル グランバリ リゾート 川崎","日本、〒210-0001 神奈川県川崎市川崎区本町１丁目４−４ ホテル グランバリ","","null","",""
